"screen","engine","variant","screenshot","gap","error","ACCESS-008","TOUCH-003","INPUT-010","INPUT-006 / ACCESS-003","ACTION-007 / ACTION-008","LAYOUT-013 / LAYOUT-014","DATA-003/004 · LAYOUT-003","FEEDBACK-011"
"S-24","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-24.png","","","PASS","PASS","PASS","PASS","NA","FAIL","NA","NA"
"S-24","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-24.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","NA"
"S-24","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-24.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","NA"
"S-24","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-24.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","NA"
"S-24","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-24.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","NA"
"S-25","chromium","390x844-light","screenshots/chromium/390x844-light/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-25","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-25","chromium","844x390-light","screenshots/chromium/844x390-light/S-25.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-25","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-25.png","","","FAIL","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-25","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-25","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-25","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-25","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-25.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","390x844-light","screenshots/chromium/390x844-light/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","844x390-light","screenshots/chromium/844x390-light/S-26.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-26","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-26.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-26","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-26","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-26.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","390x844-light","screenshots/chromium/390x844-light/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","844x390-light","screenshots/chromium/844x390-light/S-27.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-27","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-27.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-27","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-27","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-27.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","390x844-light","screenshots/chromium/390x844-light/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","844x390-light","screenshots/chromium/844x390-light/S-28.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-28","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-28.png","","","U","PASS","PASS","FAIL","NA","FAIL","FAIL","FAIL"
"S-28","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-28","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-28.png","","","U","PASS","PASS","FAIL","NA","PASS","FAIL","FAIL"
"S-29","chromium","390x844-light","screenshots/chromium/390x844-light/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-29","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-29","chromium","844x390-light","screenshots/chromium/844x390-light/S-29.png","","","PASS","NA","NA","NA","NA","FAIL","NA","NA"
"S-29","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-29.png","","","PASS","NA","NA","NA","NA","FAIL","NA","NA"
"S-29","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-29","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-29","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-29","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-29.png","","","PASS","NA","NA","NA","NA","PASS","NA","NA"
"S-30","chromium","390x844-light","screenshots/chromium/390x844-light/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-30","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-30","chromium","844x390-light","screenshots/chromium/844x390-light/S-30.png","","","PASS","PASS","PASS","PASS","NA","FAIL","NA","PASS"
"S-30","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-30.png","","","PASS","PASS","PASS","PASS","NA","FAIL","NA","PASS"
"S-30","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-30","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-30","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-30","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-30.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-31","chromium","390x844-light","screenshots/chromium/390x844-light/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-31","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-31","chromium","844x390-light","screenshots/chromium/844x390-light/S-31.png","","","PASS","PASS","NA","NA","NA","FAIL","NA","PASS"
"S-31","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-31.png","","","PASS","PASS","NA","NA","NA","FAIL","NA","PASS"
"S-31","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-31","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-31","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-31","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-31.png","","","PASS","PASS","NA","NA","NA","PASS","NA","PASS"
"S-32","chromium","390x844-light","screenshots/chromium/390x844-light/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-32","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-32","chromium","844x390-light","screenshots/chromium/844x390-light/S-32.png","","","PASS","PASS","PASS","PASS","NA","FAIL","NA","PASS"
"S-32","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-32.png","","","PASS","PASS","PASS","PASS","NA","FAIL","NA","PASS"
"S-32","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-32","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-32","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-32","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-32.png","","","PASS","PASS","PASS","PASS","NA","PASS","NA","PASS"
"S-33","chromium","390x844-light","screenshots/chromium/390x844-light/S-33.png","","","PASS","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-33","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-33.png","","","PASS","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-33","chromium","844x390-light","screenshots/chromium/844x390-light/S-33.png","","","PASS","FAIL","PASS","FAIL","U","FAIL","NA","PASS"
"S-33","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-33.png","","","PASS","FAIL","PASS","FAIL","U","FAIL","NA","PASS"
"S-33","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-33.png","","","PASS","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-33","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-33.png","","","PASS","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-33","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-33.png","","","PASS","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-33","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-33.png","","","FAIL","FAIL","PASS","FAIL","U","PASS","NA","PASS"
"S-34","chromium","390x844-light","screenshots/chromium/390x844-light/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","844x390-light","screenshots/chromium/844x390-light/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-34","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-34.png","No live edit-locked order found","","U","U","U","U","U","U","U","U"
"S-35","chromium","390x844-light","screenshots/chromium/390x844-light/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","844x390-light","screenshots/chromium/844x390-light/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-35","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-35.png","Status confirmation requires saving a status change; prohibited.","","U","U","U","U","U","U","U","U"
"S-36","chromium","390x844-light","screenshots/chromium/390x844-light/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-36","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-36","chromium","844x390-light","screenshots/chromium/844x390-light/S-36.png","","","PASS","PASS","PASS","PASS","U","FAIL","NA","NA"
"S-36","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-36.png","","","PASS","PASS","PASS","PASS","U","FAIL","NA","NA"
"S-36","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-36","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-36","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-36","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-36.png","","","PASS","PASS","PASS","PASS","U","PASS","NA","NA"
"S-37","chromium","390x844-light","screenshots/chromium/390x844-light/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","844x390-light","screenshots/chromium/844x390-light/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-37","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-37.png","Requested region is not visible: .allocation-table-wrap","","U","U","U","U","U","U","U","U"
"S-38","chromium","390x844-light","screenshots/chromium/390x844-light/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","844x390-light","screenshots/chromium/844x390-light/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-38","chromium","1280x800-dark","screenshots/chromium/1280x800-dark/S-38.png","Reservation release confirmation requires Release; excluded from allowed navigation.","","U","U","U","U","U","U","U","U"
"S-39","chromium","390x844-light","screenshots/chromium/390x844-light/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","390x844-dark","screenshots/chromium/390x844-dark/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","844x390-light","screenshots/chromium/844x390-light/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","844x390-dark","screenshots/chromium/844x390-dark/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","768x1024-light","screenshots/chromium/768x1024-light/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","768x1024-dark","screenshots/chromium/768x1024-dark/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
"S-39","chromium","1280x800-light","screenshots/chromium/1280x800-light/S-39.png","Shipping preview requires POST; its discovery requests were blocked before transmission. Not invoked under the GET-only policy.","","U","U","U","U","U","U","U","U"
